experiment,config_id,config_json,seed,hit,hit_type,pos_error,vel_error,min_dist,ball_near_ms,tube_ready_ms,max_tcp,max_qdot,max_face,hit_time_error_ms,hit_pos_error,v_racket_at_hit,wall_time,first_plan_ms,ball_out_speed,ball_out_vy,error
exp23_nofreeze,ablationnone__ballspeed7__nofreezefirstplan__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-freeze-first-plan"": null, ""--no-plot"": null, ""--serve-box"": null}",84,False,miss,0.21263,1.821412,0.213555,0.0,0.0,0.15,0.14,0.1,0.0,0.21263,0.0,1.26,1051.1,-1.0,-99.0,
exp23_nofreeze,ablationnone__ballspeed7__nofreezefirstplan__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-freeze-first-plan"": null, ""--no-plot"": null, ""--serve-box"": null}",86,False,miss,0.232752,1.846503,0.284065,0.0,0.0,0.72,0.16,0.4,0.0,0.232752,0.0,1.23,1009.8,-1.0,-99.0,
exp23_nofreeze,ablationnone__ballspeed7__nofreezefirstplan__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-freeze-first-plan"": null, ""--no-plot"": null, ""--serve-box"": null}",85,False,miss,0.21402,1.831748,0.222891,0.0,0.0,0.27,0.14,0.2,0.0,0.21402,0.0,1.32,1091.7,-1.0,-99.0,
exp23_nofreeze,ablationnone__ballspeed7__nofreezefirstplan__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-freeze-first-plan"": null, ""--no-plot"": null, ""--serve-box"": null}",87,False,miss,0.236803,1.845207,0.270352,0.0,0.0,0.57,0.16,0.4,0.0,0.236803,0.0,1.22,1004.0,-1.0,-99.0,
exp23_nofreeze,ablationnone__ballspeed7__nofreezefirstplan__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-freeze-first-plan"": null, ""--no-plot"": null, ""--serve-box"": null}",88,False,miss,0.253488,1.85297,0.285334,0.0,0.0,0.58,0.15,0.4,0.0,0.253488,0.0,1.25,1024.9,-1.0,-99.0,
exp23_nofreeze,ablationnone__ballspeed7__nofreezefirstplan__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-freeze-first-plan"": null, ""--no-plot"": null, ""--serve-box"": null}",89,False,miss,0.33388,1.845652,0.342623,0.0,0.0,0.91,0.24,0.5,0.0,0.33388,0.0,1.23,1020.7,-1.0,-99.0,
exp23_nofreeze,ablationnone__ballspeed7__nofreezefirstplan__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-freeze-first-plan"": null, ""--no-plot"": null, ""--serve-box"": null}",90,False,miss,0.253602,1.862829,0.304283,0.0,0.0,0.82,0.19,0.5,0.0,0.253602,0.0,1.25,1034.7,-1.0,-99.0,
exp23_nofreeze,ablationnone__ballspeed7__nofreezefirstplan__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-freeze-first-plan"": null, ""--no-plot"": null, ""--serve-box"": null}",91,False,miss,0.26215,1.864696,0.332987,0.0,0.0,1.13,0.25,0.7,0.0,0.26215,0.0,1.25,1018.9,-1.0,-99.0,
exp23_nofreeze,ablationnone__ballspeed7__nofreezefirstplan__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-freeze-first-plan"": null, ""--no-plot"": null, ""--serve-box"": null}",92,False,miss,0.245934,1.835215,0.295512,0.0,0.0,0.67,0.16,0.4,0.0,0.245934,0.0,1.25,1031.0,-1.0,-99.0,
exp23_nofreeze,ablationnone__ballspeed7__nofreezefirstplan__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-freeze-first-plan"": null, ""--no-plot"": null, ""--serve-box"": null}",93,False,miss,0.257874,1.871761,0.357205,0.0,0.0,1.09,0.24,0.7,0.0,0.257874,0.0,1.27,1058.6,-1.0,-99.0,
exp23_nofreeze,ablationnone__ballspeed7__nofreezefirstplan__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-freeze-first-plan"": null, ""--no-plot"": null, ""--serve-box"": null}",94,False,miss,0.226849,1.838686,0.288309,0.0,0.0,0.76,0.17,0.5,0.0,0.226849,0.0,1.26,1028.9,-1.0,-99.0,
