experiment,config_id,config_json,seed,hit,hit_type,pos_error,vel_error,min_dist,ball_near_ms,tube_ready_ms,max_tcp,max_qdot,max_face,hit_time_error_ms,hit_pos_error,v_racket_at_hit,wall_time,first_plan_ms,ball_out_speed,ball_out_vy,error
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",22,False,miss,0.277489,1.848312,0.213145,0.0,0.0,1.03,1.0,0.9,0.0,0.277489,0.0,1.78,1151.5,-1.0,-99.0,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",16,False,miss,0.19354,1.873548,0.132818,0.0,0.0,1.14,0.98,1.2,0.0,0.19354,0.0,2.66,1898.2,-1.0,-99.0,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",24,True,active,0.123565,1.930107,0.093274,45.0,90.0,1.75,1.0,1.6,15.0,0.123565,1.015,1.65,1172.4,8.126,-4.058,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",9,True,active,0.085627,1.964101,0.0365,35.0,55.0,1.8,1.0,1.6,15.0,0.085627,0.882,3.36,2379.6,7.693,0.988,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",27,True,passive,0.069478,1.97963,0.060272,50.0,105.0,1.55,0.99,1.3,5.0,0.069478,0.196,1.62,1090.8,7.277,-6.97,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",12,True,active,0.043394,1.975652,0.01687,35.0,60.0,1.74,1.0,1.7,10.0,0.043394,1.742,3.42,2400.2,8.657,-1.485,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",17,True,active,0.109601,1.949343,0.107107,40.0,105.0,1.57,1.0,1.9,10.0,0.109601,1.314,3.18,2377.1,7.511,-3.798,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",28,False,miss,0.288347,1.929419,0.14842,25.0,65.0,1.65,1.0,1.3,0.0,0.288347,0.0,1.59,1098.1,-1.0,-99.0,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",10,True,active,0.083902,1.933829,0.050444,45.0,105.0,1.28,1.0,1.6,15.0,0.083902,1.205,3.72,2448.1,6.457,-0.695,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",29,True,active,0.132487,1.921978,0.116457,35.0,105.0,1.75,0.99,1.9,15.0,0.132487,1.002,1.77,1194.2,6.84,-2.711,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",31,True,active,0.127757,1.92538,0.125175,40.0,105.0,1.77,1.0,2.0,10.0,0.127757,1.447,1.59,1080.8,7.268,-4.59,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",13,True,active,0.092923,1.849722,0.025389,0.0,0.0,1.41,1.0,1.3,15.0,0.092923,0.681,3.85,2443.2,7.868,1.053,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",26,False,miss,0.168382,1.869215,0.151587,0.0,0.0,1.05,1.0,1.5,0.0,0.168382,0.0,2.37,1434.0,-1.0,-99.0,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",30,True,active,0.094449,1.926249,0.057037,45.0,65.0,1.71,1.0,1.6,5.0,0.094449,1.657,1.99,1089.2,6.515,1.873,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",23,True,active,0.088971,1.944283,0.074203,40.0,105.0,1.8,0.99,1.5,25.0,0.088971,1.43,3.22,2275.9,7.476,-1.753,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",32,True,active,0.110551,1.947729,0.102051,45.0,105.0,1.37,1.0,1.2,10.0,0.110551,0.351,1.58,1131.9,7.646,-5.271,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",33,True,active,0.06354,1.939862,0.055464,45.0,105.0,1.79,1.0,1.7,5.0,0.06354,1.241,1.72,1248.1,8.23,-4.746,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",36,False,miss,0.26451,1.943093,0.136682,25.0,85.0,1.41,1.0,1.5,0.0,0.26451,0.0,1.63,1158.9,-1.0,-99.0,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",39,True,active,0.081806,1.892033,0.076702,45.0,105.0,1.8,0.93,1.4,10.0,0.081806,1.194,1.65,1145.2,8.147,-4.442,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",25,False,miss,0.251139,1.918721,0.143334,25.0,75.0,1.27,1.0,1.2,0.0,0.251139,0.0,3.57,2326.5,-1.0,-99.0,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",37,True,active,0.073847,1.991724,0.046014,5.0,5.0,1.78,1.0,1.5,15.0,0.073847,1.762,1.82,1183.4,7.468,0.463,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",41,True,active,0.037523,1.925719,0.037523,40.0,105.0,1.68,1.0,1.9,10.0,0.037523,0.424,1.79,1204.6,7.491,-4.702,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",42,True,active,0.055276,1.968443,0.055276,40.0,105.0,1.76,1.0,1.4,10.0,0.055276,1.177,1.82,1207.0,7.86,-3.161,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",35,False,miss,0.217669,1.90432,0.103713,0.0,0.0,1.57,0.98,1.7,0.0,0.217669,0.0,2.63,1810.2,-1.0,-99.0,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",43,True,active,0.102501,2.097596,0.053074,40.0,100.0,1.8,1.0,1.7,10.0,0.102501,1.803,1.93,1109.1,8.185,-1.657,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",47,True,active,0.04514,1.910115,0.04514,45.0,105.0,1.77,0.98,1.4,20.0,0.04514,0.949,1.54,1062.7,8.06,-5.345,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",38,False,miss,0.300932,1.869643,0.275038,0.0,0.0,0.97,0.97,1.0,0.0,0.300932,0.0,2.82,2169.6,-1.0,-99.0,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",45,True,active,0.106212,1.956804,0.070096,40.0,105.0,1.46,1.0,1.4,15.0,0.106212,1.017,2.16,1529.8,7.664,-1.716,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",34,False,miss,0.258257,1.869584,0.219722,0.0,0.0,1.14,0.99,1.2,0.0,0.258257,0.0,3.63,2389.7,-1.0,-99.0,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",49,True,active,0.091962,1.968412,0.091962,30.0,105.0,1.8,0.99,2.0,15.0,0.091962,1.795,1.64,1117.5,7.94,-1.473,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",40,True,active,0.08798,1.980646,0.080268,40.0,105.0,1.61,0.99,1.8,25.0,0.08798,1.081,3.25,2297.2,7.371,-3.449,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",50,False,miss,0.218123,1.832512,0.197092,0.0,0.0,1.78,0.97,1.3,0.0,0.218123,0.0,1.95,1299.9,-1.0,-99.0,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",55,True,active,0.124365,1.972891,0.113032,45.0,105.0,1.8,1.0,1.3,15.0,0.124365,0.701,1.57,1090.6,8.102,-7.628,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",56,True,active,0.096265,1.933809,0.059052,50.0,90.0,1.31,1.0,1.5,5.0,0.096265,0.706,1.56,1139.3,7.93,-2.961,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",54,False,miss,0.280586,1.910139,0.119231,0.0,0.0,1.34,1.0,1.1,0.0,0.280586,0.0,1.73,1164.4,-1.0,-99.0,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",48,True,active,0.108434,1.943377,0.059722,45.0,105.0,1.43,1.0,1.3,10.0,0.108434,1.332,2.85,1753.4,7.71,-3.193,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",46,True,active,0.121612,1.935298,0.115949,40.0,105.0,1.33,0.98,1.8,20.0,0.121612,0.544,3.33,1900.1,7.419,-0.219,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",57,False,miss,0.252585,1.896867,0.129844,25.0,90.0,1.3,1.0,1.3,0.0,0.252585,0.0,1.72,1240.7,-1.0,-99.0,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",44,False,miss,0.310988,1.962351,0.098026,0.0,0.0,1.8,0.99,1.6,0.0,0.310988,0.0,3.63,2254.6,-1.0,-99.0,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",51,True,active,0.115487,1.942424,0.072837,40.0,70.0,1.36,0.99,2.1,10.0,0.115487,1.356,2.74,2229.8,8.289,-1.966,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",58,True,active,0.085106,1.886988,0.077063,55.0,105.0,1.8,1.0,1.8,10.0,0.085106,0.679,1.66,1105.5,7.476,-6.556,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",53,False,miss,0.178177,1.858032,0.144255,0.0,0.0,1.37,1.0,1.1,0.0,0.178177,0.0,2.81,1459.5,-1.0,-99.0,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",60,True,active,0.100036,1.917932,0.047109,50.0,105.0,1.57,1.0,1.3,10.0,0.100036,1.195,1.77,1162.8,8.003,-0.703,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",62,True,active,0.080481,1.981366,0.039784,45.0,65.0,1.8,0.99,1.5,25.0,0.080481,1.773,1.67,1175.3,6.74,2.012,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",59,True,active,0.064799,1.927227,0.050546,5.0,35.0,1.75,1.0,1.6,20.0,0.064799,1.084,2.2,1591.8,7.456,-0.189,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",52,True,active,0.080672,1.896801,0.059538,0.0,0.0,1.79,0.99,1.5,5.0,0.080672,1.367,3.34,2343.1,8.166,6.519,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",63,False,miss,0.230243,1.888458,0.169058,15.0,0.0,1.8,0.97,1.6,0.0,0.230243,0.0,1.9,1301.2,-1.0,-99.0,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",66,False,miss,0.26132,1.940207,0.129762,0.0,0.0,1.79,0.99,1.8,0.0,0.26132,0.0,1.72,1184.0,-1.0,-99.0,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",70,True,active,0.062992,1.959444,0.062992,40.0,105.0,1.79,0.99,1.7,10.0,0.062992,1.132,1.77,1143.7,7.533,-4.212,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",69,False,miss,0.302701,1.905741,0.142092,25.0,95.0,1.38,0.99,1.3,0.0,0.302701,0.0,1.84,1239.5,-1.0,-99.0,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",71,True,active,0.118285,1.912412,0.105168,35.0,105.0,1.78,1.0,1.8,10.0,0.118285,1.259,1.85,1207.6,7.963,-2.619,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",68,True,active,0.028355,1.896616,0.028355,55.0,105.0,1.77,1.0,1.5,10.0,0.028355,0.887,2.07,1380.3,6.095,-3.832,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",61,True,active,0.098235,1.935547,0.037435,0.0,15.0,1.35,1.0,1.2,10.0,0.098235,1.258,3.12,1878.1,7.279,1.579,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",73,True,active,0.077551,1.970043,0.055076,40.0,75.0,1.79,0.98,1.5,15.0,0.077551,1.79,1.74,1092.4,7.347,-0.101,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",65,True,active,0.107239,1.93798,0.064312,45.0,105.0,1.51,0.99,1.6,10.0,0.107239,0.704,2.65,2140.6,7.93,-3.059,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",74,False,miss,0.28885,1.962096,0.109331,30.0,105.0,1.37,1.0,1.2,0.0,0.28885,0.0,1.71,1153.5,-1.0,-99.0,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",75,True,active,0.078163,1.955509,0.069192,40.0,105.0,1.81,0.98,2.3,25.0,0.078163,0.948,1.99,1319.7,6.989,-1.777,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",78,False,miss,0.193482,1.936546,0.115956,25.0,75.0,1.78,1.0,1.4,0.0,0.193482,0.0,1.71,1087.6,-1.0,-99.0,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",72,True,passive,0.119902,1.959388,0.079339,45.0,105.0,1.11,0.98,1.5,20.0,0.119902,0.229,2.79,2224.0,7.807,-1.322,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",64,False,miss,0.293958,1.91574,0.143237,25.0,80.0,1.12,0.99,1.0,0.0,0.293958,0.0,3.58,2429.2,-1.0,-99.0,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",67,True,active,0.083011,1.927246,0.067533,40.0,105.0,1.25,0.96,1.3,5.0,0.083011,0.536,3.46,2396.0,7.72,0.058,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",79,True,active,0.099213,1.940687,0.028946,0.0,0.0,1.58,0.99,1.2,15.0,0.099213,1.234,1.86,1231.0,7.252,0.843,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",81,True,active,0.102444,1.962071,0.101078,35.0,105.0,1.37,0.98,1.7,15.0,0.102444,0.801,1.78,1168.2,7.181,-1.124,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",83,True,active,0.064084,1.976071,0.045474,0.0,10.0,1.63,1.0,1.7,25.0,0.064084,1.34,1.62,1088.3,7.202,3.598,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",82,False,miss,0.170366,1.871524,0.133286,0.0,0.0,1.58,1.0,1.2,0.0,0.170366,0.0,1.79,1148.3,-1.0,-99.0,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",84,False,miss,0.316913,1.876725,0.292422,0.0,0.0,1.1,1.0,1.0,0.0,0.316913,0.0,1.85,1118.5,-1.0,-99.0,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",89,True,active,0.102042,1.869057,0.072567,50.0,105.0,1.78,1.0,1.8,15.0,0.102042,0.784,1.59,1122.0,6.952,0.546,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",76,False,miss,0.215106,1.824751,0.138343,0.0,0.0,1.81,1.0,1.3,0.0,0.215106,0.0,3.84,2432.6,-1.0,-99.0,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",90,True,active,0.097981,1.955669,0.085578,40.0,105.0,1.79,1.0,1.8,15.0,0.097981,1.326,1.73,1232.3,7.412,-3.008,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",77,True,active,0.082844,1.920986,0.057942,0.0,0.0,1.78,1.0,1.5,5.0,0.082844,0.819,3.93,2426.8,7.72,2.506,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",88,True,active,0.13969,1.940322,0.139342,30.0,75.0,1.66,0.99,1.6,10.0,0.13969,1.661,2.14,1537.5,8.103,-3.146,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",93,True,active,0.100502,1.954352,0.099269,30.0,105.0,1.79,1.0,1.8,15.0,0.100502,1.768,1.66,1128.4,7.095,-1.787,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",80,True,active,0.11026,1.90884,0.101403,40.0,105.0,1.56,1.0,1.8,0.0,0.11026,0.537,3.19,2388.0,6.373,-6.352,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",94,False,miss,0.254308,1.919579,0.095067,0.0,0.0,1.76,0.99,1.8,0.0,0.254308,0.0,1.58,1067.3,-1.0,-99.0,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",87,True,active,0.097414,1.952499,0.063516,40.0,100.0,1.2,1.0,1.3,10.0,0.097414,1.051,3.04,1866.1,8.226,-1.529,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",96,True,active,0.105163,1.921414,0.088012,45.0,105.0,1.36,1.0,1.2,0.0,0.105163,0.58,1.76,1076.9,7.383,-5.597,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",91,True,active,0.04866,1.952893,0.04866,40.0,105.0,1.54,0.99,2.2,15.0,0.04866,0.846,2.35,1180.0,6.678,-0.61,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",97,True,active,0.108247,1.929272,0.095706,45.0,105.0,1.36,1.0,1.3,5.0,0.108247,0.75,1.73,1110.1,7.765,-3.309,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",85,True,active,0.088981,1.945713,0.088981,45.0,105.0,1.8,1.0,2.1,20.0,0.088981,0.805,3.46,2404.6,6.096,-4.73,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",86,False,miss,0.219321,1.925802,0.123155,30.0,105.0,1.26,0.99,1.1,0.0,0.219321,0.0,3.49,2402.4,-1.0,-99.0,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",95,False,miss,0.325245,1.938519,0.141432,25.0,60.0,1.46,1.0,1.1,0.0,0.325245,0.0,2.39,1297.2,-1.0,-99.0,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",101,True,active,0.100259,1.943677,0.07218,20.0,45.0,1.41,1.0,1.3,5.0,0.100259,0.799,1.59,1072.5,8.086,-0.668,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",100,True,active,0.049212,1.93925,0.049212,35.0,105.0,1.75,0.99,1.9,5.0,0.049212,0.882,1.68,1068.7,7.777,-7.165,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",99,False,miss,0.305509,1.93921,0.144587,25.0,75.0,1.11,1.0,1.3,0.0,0.305509,0.0,1.9,1128.3,-1.0,-99.0,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",104,True,active,0.1222,1.935471,0.103432,45.0,105.0,1.67,1.0,1.4,20.0,0.1222,0.369,1.69,1087.1,7.407,-3.233,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",98,False,miss,0.313965,1.912186,0.103737,0.0,0.0,1.39,1.0,1.2,0.0,0.313965,0.0,2.16,1578.9,-1.0,-99.0,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",92,True,active,0.086686,1.962123,0.062391,0.0,0.0,1.79,0.94,2.0,20.0,0.086686,1.755,3.53,2404.8,7.906,1.8,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",105,True,active,0.049234,1.964807,0.026296,45.0,105.0,1.44,1.0,1.3,5.0,0.049234,1.369,1.69,1102.5,7.171,-2.708,
