experiment,config_id,config_json,seed,hit,hit_type,pos_error,vel_error,min_dist,ball_near_ms,tube_ready_ms,max_tcp,max_qdot,max_face,hit_time_error_ms,hit_pos_error,v_racket_at_hit,wall_time,error
exp17e_perturb7,ablationfull__ballspeed7__noplot__servebox,"{""--ablation"": ""full"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",96,True,active,0.118861,2.004829,0.118494,45.0,105.0,1.81,1.0,2.2,25.0,0.118861,1.612,1.58,
exp17e_perturb7,ablationfull__ballspeed7__noplot__servebox,"{""--ablation"": ""full"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",98,True,active,0.094357,1.942352,0.058927,0.0,0.0,1.8,1.0,1.6,40.0,0.094357,1.765,1.59,
exp17e_perturb7,ablationfull__ballspeed7__noplot__servebox,"{""--ablation"": ""full"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",94,True,active,0.123792,1.920135,0.116083,45.0,105.0,1.68,0.99,1.7,25.0,0.123792,1.354,2.12,
exp17e_perturb7,ablationnone__ballspeed7__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",3,True,active,0.104729,1.913675,0.073937,0.0,0.0,1.23,1.0,1.5,20.0,0.104729,0.747,1.45,
exp17e_perturb7,ablationfull__ballspeed7__noplot__servebox,"{""--ablation"": ""full"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",100,True,active,0.094915,1.979577,0.091162,50.0,105.0,1.81,1.0,1.8,20.0,0.094915,1.754,1.79,
exp17e_perturb7,ablationnone__ballspeed7__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",4,True,active,0.082505,1.975702,0.082505,20.0,0.0,1.76,0.99,1.7,20.0,0.082505,1.757,1.44,
exp17e_perturb7,ablationnone__ballspeed7__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",6,True,active,0.132807,1.947909,0.115521,55.0,0.0,1.05,1.0,1.3,5.0,0.132807,0.68,1.45,
exp17e_perturb7,ablationnone__ballspeed7__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",5,True,active,0.069336,2.005655,0.049908,0.0,0.0,1.63,0.95,1.2,25.0,0.069336,1.462,1.64,
exp17e_perturb7,ablationnone__ballspeed7__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",7,True,active,0.10449,1.929481,0.08549,0.0,0.0,1.1,0.97,1.1,15.0,0.10449,0.747,1.45,
exp17e_perturb7,ablationnone__ballspeed7__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",1,False,miss,0.218399,1.818924,0.207166,0.0,0.0,1.79,1.0,2.0,0.0,0.218399,0.0,2.39,
