experiment,config_id,config_json,seed,hit,hit_type,pos_error,vel_error,min_dist,ball_near_ms,tube_ready_ms,max_tcp,max_qdot,max_face,hit_time_error_ms,hit_pos_error,v_racket_at_hit,wall_time,error
exp17a_noise,ablationfull__ballspeed12__noplot__servebox,"{""--ablation"": ""full"", ""--ball-speed"": 12, ""--no-plot"": null, ""--serve-box"": null}",74,True,active,0.127123,1.919747,0.113627,30.0,95.0,1.8,0.99,1.8,15.0,0.127123,1.797,2.4,
exp17a_noise,ablationfull__ballspeed12__noplot__servebox,"{""--ablation"": ""full"", ""--ball-speed"": 12, ""--no-plot"": null, ""--serve-box"": null}",70,True,active,0.133031,1.928528,0.126776,30.0,90.0,1.59,0.99,1.8,10.0,0.133031,1.442,2.95,
exp17a_noise,ablationfull__ballspeed12__noplot__servebox,"{""--ablation"": ""full"", ""--ball-speed"": 12, ""--no-plot"": null, ""--serve-box"": null}",82,True,active,0.14883,1.887741,0.136094,30.0,90.0,1.56,1.0,1.6,10.0,0.14883,1.298,1.44,
exp17a_noise,ablationfull__ballspeed12__noplot__servebox,"{""--ablation"": ""full"", ""--ball-speed"": 12, ""--no-plot"": null, ""--serve-box"": null}",84,True,active,0.089761,1.867497,0.080555,30.0,105.0,1.8,0.99,1.7,20.0,0.089761,1.772,1.42,
exp17a_noise,ablationfull__ballspeed12__noplot__servebox,"{""--ablation"": ""full"", ""--ball-speed"": 12, ""--no-plot"": null, ""--serve-box"": null}",86,True,active,0.112788,1.887076,0.094864,35.0,105.0,1.8,0.93,1.9,20.0,0.112788,1.802,1.44,
exp17a_noise,ablationfull__ballspeed12__noplot__servebox,"{""--ablation"": ""full"", ""--ball-speed"": 12, ""--no-plot"": null, ""--serve-box"": null}",87,True,active,0.126388,1.91332,0.106998,35.0,105.0,1.8,0.98,1.7,15.0,0.126388,1.664,1.52,
exp17a_noise,ablationfull__ballspeed12__noplot__servebox,"{""--ablation"": ""full"", ""--ball-speed"": 12, ""--no-plot"": null, ""--serve-box"": null}",79,True,active,0.150153,1.8931,0.140782,25.0,70.0,1.79,1.0,2.0,20.0,0.150153,1.699,2.33,
exp17a_noise,ablationfull__ballspeed12__noplot__servebox,"{""--ablation"": ""full"", ""--ball-speed"": 12, ""--no-plot"": null, ""--serve-box"": null}",75,True,active,0.083247,1.922998,0.083247,35.0,105.0,1.34,0.98,1.3,5.0,0.083247,0.805,3.03,
exp17a_noise,ablationfull__ballspeed12__noplot__servebox,"{""--ablation"": ""full"", ""--ball-speed"": 12, ""--no-plot"": null, ""--serve-box"": null}",89,True,active,0.096159,1.895741,0.077672,35.0,105.0,1.79,0.99,1.9,15.0,0.096159,1.792,1.42,
exp17a_noise,ablationfull__ballspeed12__noplot__servebox,"{""--ablation"": ""full"", ""--ball-speed"": 12, ""--no-plot"": null, ""--serve-box"": null}",90,True,active,0.100806,1.879954,0.099201,35.0,105.0,1.79,0.99,1.7,10.0,0.100806,1.409,1.35,
