experiment,config_id,config_json,seed,hit,hit_type,pos_error,vel_error,min_dist,ball_near_ms,tube_ready_ms,max_tcp,max_qdot,max_face,hit_time_error_ms,hit_pos_error,v_racket_at_hit,wall_time,first_plan_ms,ball_out_speed,ball_out_vy,error
exp26_tcp_grid,ablationnone__ballspeed7__maxtcp1.0__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--max-tcp"": 1.0, ""--no-plot"": null, ""--serve-box"": null}",50,False,miss,0.298265,1.902921,0.09324,0.0,0.0,0.98,1.0,1.3,0.0,0.298265,0.0,1.71,1274.2,-1.0,-99.0,
exp26_tcp_grid,ablationnone__ballspeed7__maxtcp1.0__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--max-tcp"": 1.0, ""--no-plot"": null, ""--serve-box"": null}",39,True,active,0.100938,1.927496,0.052694,0.0,0.0,1.0,0.98,1.2,20.0,0.100938,0.947,3.08,2377.2,6.533,3.967,
exp26_tcp_grid,ablationnone__ballspeed7__maxtcp1.0__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--max-tcp"": 1.0, ""--no-plot"": null, ""--serve-box"": null}",52,True,active,0.095592,1.976432,0.062313,0.0,0.0,1.0,0.94,1.0,20.0,0.095592,0.957,1.53,1141.2,5.791,1.809,
exp26_tcp_grid,ablationnone__ballspeed7__maxtcp1.0__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--max-tcp"": 1.0, ""--no-plot"": null, ""--serve-box"": null}",38,True,active,0.122336,1.94509,0.112575,0.0,0.0,1.0,1.0,1.4,20.0,0.122336,0.714,3.14,2366.6,5.943,0.755,
exp26_tcp_grid,ablationnone__ballspeed7__maxtcp1.0__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--max-tcp"": 1.0, ""--no-plot"": null, ""--serve-box"": null}",55,True,active,0.121859,1.970008,0.105029,0.0,0.0,0.99,1.0,1.4,15.0,0.121859,0.924,1.54,1172.8,5.856,1.206,
exp26_tcp_grid,ablationnone__ballspeed7__maxtcp1.0__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--max-tcp"": 1.0, ""--no-plot"": null, ""--serve-box"": null}",56,True,active,0.110269,1.927449,0.110269,45.0,0.0,1.0,1.0,1.5,0.0,0.110269,0.331,1.57,1110.5,5.953,-1.42,
exp26_tcp_grid,ablationnone__ballspeed7__maxtcp1.0__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--max-tcp"": 1.0, ""--no-plot"": null, ""--serve-box"": null}",57,False,miss,0.330936,1.922955,0.124661,0.0,0.0,1.0,0.99,1.3,0.0,0.330936,0.0,1.48,1101.0,-1.0,-99.0,
exp26_tcp_grid,ablationnone__ballspeed7__maxtcp1.0__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--max-tcp"": 1.0, ""--no-plot"": null, ""--serve-box"": null}",59,True,active,0.101801,1.949756,0.036965,0.0,0.0,1.0,1.0,1.3,20.0,0.101801,0.944,1.69,1323.1,6.138,0.634,
exp26_tcp_grid,ablationnone__ballspeed7__maxtcp1.0__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--max-tcp"": 1.0, ""--no-plot"": null, ""--serve-box"": null}",60,False,miss,0.281848,1.878802,0.169,20.0,0.0,0.99,1.0,1.6,0.0,0.281848,0.0,1.47,1103.6,-1.0,-99.0,
exp26_tcp_grid,ablationnone__ballspeed7__maxtcp1.0__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--max-tcp"": 1.0, ""--no-plot"": null, ""--serve-box"": null}",49,True,active,0.123,1.957696,0.099238,55.0,0.0,1.0,0.99,1.1,10.0,0.123,0.612,3.05,2346.5,5.243,-0.082,
