experiment,config_id,config_json,seed,hit,hit_type,pos_error,vel_error,min_dist,ball_near_ms,tube_ready_ms,max_tcp,max_qdot,max_face,hit_time_error_ms,hit_pos_error,v_racket_at_hit,wall_time,error
exp16_limits_v2,ballspeed7__limitsconfigconfigs_real_robot.yaml__noplot__servebox,"{""--ball-speed"": 7, ""--limits-config"": ""configs/real_robot.yaml"", ""--no-plot"": null, ""--serve-box"": null}",115,False,miss,0.399622,1.921055,0.279983,0.0,0.0,7.55,6.36,8.4,0.0,0.399622,0.0,3.81,
exp16_limits_v2,ballspeed7__limitsconfigconfigs_real_robot.yaml__noplot__servebox,"{""--ball-speed"": 7, ""--limits-config"": ""configs/real_robot.yaml"", ""--no-plot"": null, ""--serve-box"": null}",131,True,active,0.103891,1.975759,0.097667,50.0,105.0,1.0,0.99,1.2,20.0,0.103891,0.95,1.66,
exp16_limits_v2,ballspeed7__limitsconfigconfigs_real_robot.yaml__noplot__servebox,"{""--ball-speed"": 7, ""--limits-config"": ""configs/real_robot.yaml"", ""--no-plot"": null, ""--serve-box"": null}",126,True,active,0.087068,1.950777,0.071037,45.0,105.0,1.0,1.0,1.2,25.0,0.087068,0.953,2.91,
exp16_limits_v2,ballspeed7__limitsconfigconfigs_real_robot.yaml__noplot__servebox,"{""--ball-speed"": 7, ""--limits-config"": ""configs/real_robot.yaml"", ""--no-plot"": null, ""--serve-box"": null}",134,True,active,0.137695,1.911981,0.137695,30.0,60.0,1.01,1.0,1.3,15.0,0.137695,0.939,1.62,
exp16_limits_v2,ballspeed7__limitsconfigconfigs_real_robot.yaml__noplot__servebox,"{""--ball-speed"": 7, ""--limits-config"": ""configs/real_robot.yaml"", ""--no-plot"": null, ""--serve-box"": null}",137,False,miss,0.322425,1.951686,0.120128,40.0,100.0,1.0,1.0,1.1,0.0,0.322425,0.0,1.66,
exp16_limits_v2,ballspeed7__limitsconfigconfigs_real_robot.yaml__noplot__servebox,"{""--ball-speed"": 7, ""--limits-config"": ""configs/real_robot.yaml"", ""--no-plot"": null, ""--serve-box"": null}",136,False,miss,0.786513,1.782689,0.779494,0.0,0.0,2.42,6.79,4.3,0.0,0.786513,0.0,1.87,
exp16_limits_v2,ballspeed7__limitsconfigconfigs_real_robot.yaml__noplot__servebox,"{""--ball-speed"": 7, ""--limits-config"": ""configs/real_robot.yaml"", ""--no-plot"": null, ""--serve-box"": null}",138,False,miss,0.326921,1.94896,0.145053,30.0,55.0,1.0,1.0,1.4,0.0,0.326921,0.0,1.75,
exp16_limits_v2,ballspeed7__limitsconfigconfigs_real_robot.yaml__noplot__servebox,"{""--ball-speed"": 7, ""--limits-config"": ""configs/real_robot.yaml"", ""--no-plot"": null, ""--serve-box"": null}",142,False,miss,0.326163,1.979706,0.129448,35.0,105.0,1.0,1.0,1.1,0.0,0.326163,0.0,1.74,
exp16_limits_v2,ballspeed7__limitsconfigconfigs_real_robot.yaml__noplot__servebox,"{""--ball-speed"": 7, ""--limits-config"": ""configs/real_robot.yaml"", ""--no-plot"": null, ""--serve-box"": null}",143,True,active,0.10912,1.975669,0.10912,40.0,105.0,1.0,1.0,1.2,15.0,0.10912,0.603,1.66,
exp16_limits_v2,ballspeed7__limitsconfigconfigs_real_robot.yaml__noplot__servebox,"{""--ball-speed"": 7, ""--limits-config"": ""configs/real_robot.yaml"", ""--no-plot"": null, ""--serve-box"": null}",140,False,miss,0.355679,1.939732,0.143647,20.0,25.0,0.99,0.99,1.4,0.0,0.355679,0.0,1.86,
exp16_limits_v2,ballspeed7__limitsconfigconfigs_real_robot.yaml__noplot__servebox,"{""--ball-speed"": 7, ""--limits-config"": ""configs/real_robot.yaml"", ""--no-plot"": null, ""--serve-box"": null}",139,False,miss,0.385258,1.935825,0.145447,30.0,60.0,1.0,0.99,1.3,0.0,0.385258,0.0,2.38,
exp16_limits_v2,ballspeed7__limitsconfigconfigs_real_robot.yaml__noplot__servebox,"{""--ball-speed"": 7, ""--limits-config"": ""configs/real_robot.yaml"", ""--no-plot"": null, ""--serve-box"": null}",132,False,miss,0.34049,1.956204,0.153858,25.0,0.0,1.0,1.0,1.3,0.0,0.34049,0.0,3.08,
exp16_limits_v2,ballspeed7__limitsconfigconfigs_real_robot.yaml__noplot__servebox,"{""--ball-speed"": 7, ""--limits-config"": ""configs/real_robot.yaml"", ""--no-plot"": null, ""--serve-box"": null}",144,True,active,0.084322,1.986081,0.078161,55.0,105.0,1.01,1.0,1.3,15.0,0.084322,0.994,2.0,
exp16_limits_v2,ballspeed7__limitsconfigconfigs_real_robot.yaml__noplot__servebox,"{""--ball-speed"": 7, ""--limits-config"": ""configs/real_robot.yaml"", ""--no-plot"": null, ""--serve-box"": null}",135,False,miss,0.384998,1.936754,0.191325,0.0,0.0,1.0,0.98,1.4,0.0,0.384998,0.0,3.2,
exp16_limits_v2,ballspeed7__limitsconfigconfigs_real_robot.yaml__noplot__servebox,"{""--ball-speed"": 7, ""--limits-config"": ""configs/real_robot.yaml"", ""--no-plot"": null, ""--serve-box"": null}",147,True,active,0.118917,1.969116,0.059702,65.0,105.0,1.01,0.99,1.2,10.0,0.118917,0.979,1.69,
exp16_limits_v2,ballspeed7__limitsconfigconfigs_real_robot.yaml__noplot__servebox,"{""--ball-speed"": 7, ""--limits-config"": ""configs/real_robot.yaml"", ""--no-plot"": null, ""--serve-box"": null}",133,True,active,0.150433,1.965536,0.146754,40.0,55.0,1.0,1.0,1.3,15.0,0.150433,0.964,3.38,
exp16_limits_v2,ballspeed7__limitsconfigconfigs_real_robot.yaml__noplot__servebox,"{""--ball-speed"": 7, ""--limits-config"": ""configs/real_robot.yaml"", ""--no-plot"": null, ""--serve-box"": null}",148,False,miss,0.468707,1.686317,0.358045,0.0,0.0,1.0,0.59,0.7,0.0,0.468707,0.0,2.07,
exp16_limits_v2,ballspeed7__limitsconfigconfigs_real_robot.yaml__noplot__servebox,"{""--ball-speed"": 7, ""--limits-config"": ""configs/real_robot.yaml"", ""--no-plot"": null, ""--serve-box"": null}",149,False,miss,0.353221,1.943797,0.130397,40.0,105.0,1.0,1.0,1.3,0.0,0.353221,0.0,1.72,
exp16_limits_v2,ballspeed7__limitsconfigconfigs_real_robot.yaml__noplot__servebox,"{""--ball-speed"": 7, ""--limits-config"": ""configs/real_robot.yaml"", ""--no-plot"": null, ""--serve-box"": null}",150,False,miss,0.354586,1.965043,0.159305,25.0,0.0,1.0,0.99,1.4,0.0,0.354586,0.0,1.75,
