experiment,config_id,config_json,seed,hit,hit_type,pos_error,vel_error,min_dist,ball_near_ms,tube_ready_ms,max_tcp,max_qdot,max_face,hit_time_error_ms,hit_pos_error,v_racket_at_hit,wall_time,error
exp17f_mechanism_perturb,ablationtube_only__ballspeed9__noplot__servebox,"{""--ablation"": ""tube_only"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",60,True,active,0.11743,1.936721,0.114456,40.0,100.0,1.49,0.99,1.6,10.0,0.11743,1.332,2.97,
exp17f_mechanism_perturb,ablationtube_only__ballspeed9__noplot__servebox,"{""--ablation"": ""tube_only"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",72,True,active,0.095683,1.970351,0.091386,40.0,105.0,1.78,0.99,1.9,10.0,0.095683,1.754,1.53,
exp17f_mechanism_perturb,ablationtube_only__ballspeed9__noplot__servebox,"{""--ablation"": ""tube_only"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",74,True,active,0.117998,1.962539,0.10698,35.0,105.0,1.8,0.98,1.8,15.0,0.117998,1.803,1.45,
exp17f_mechanism_perturb,ablationtube_only__ballspeed9__noplot__servebox,"{""--ablation"": ""tube_only"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",73,True,active,0.103646,1.952242,0.091197,15.0,50.0,1.24,0.99,1.2,10.0,0.103646,0.845,1.48,
exp17f_mechanism_perturb,ablationtube_only__ballspeed9__noplot__servebox,"{""--ablation"": ""tube_only"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",75,True,active,0.129388,1.914345,0.11776,40.0,105.0,1.43,1.0,1.6,0.0,0.129388,0.7,1.47,
exp17f_mechanism_perturb,ablationtube_only__ballspeed9__noplot__servebox,"{""--ablation"": ""tube_only"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",76,True,active,0.084338,1.8901,0.063973,0.0,0.0,1.73,0.99,1.9,15.0,0.084338,1.593,1.48,
exp17f_mechanism_perturb,ablationtube_only__ballspeed9__noplot__servebox,"{""--ablation"": ""tube_only"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",70,True,active,0.131683,1.949591,0.122303,40.0,100.0,1.79,1.0,1.9,10.0,0.131683,1.534,2.37,
exp17f_mechanism_perturb,ablationtube_only__ballspeed9__noplot__servebox,"{""--ablation"": ""tube_only"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",80,True,active,0.08313,1.918103,0.081168,45.0,105.0,1.4,0.97,1.6,0.0,0.08313,0.443,1.64,
exp17f_mechanism_perturb,ablationtube_only__ballspeed9__noplot__servebox,"{""--ablation"": ""tube_only"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",81,True,active,0.069408,1.954536,0.063575,45.0,105.0,1.24,1.0,1.4,10.0,0.069408,0.786,1.55,
exp17f_mechanism_perturb,ablationtube_only__ballspeed9__noplot__servebox,"{""--ablation"": ""tube_only"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",68,True,active,0.097685,1.900678,0.096206,40.0,105.0,1.49,0.99,1.5,5.0,0.097685,1.016,2.99,
