experiment,config_id,config_json,seed,hit,hit_type,pos_error,vel_error,min_dist,ball_near_ms,tube_ready_ms,max_tcp,max_qdot,max_face,hit_time_error_ms,hit_pos_error,v_racket_at_hit,wall_time,error
exp17d_mechanism,ablationtube_only__ballspeed12__noplot__servebox,"{""--ablation"": ""tube_only"", ""--ball-speed"": 12, ""--no-plot"": null, ""--serve-box"": null}",85,False,miss,0.301515,1.885251,0.169436,10.0,0.0,1.16,0.99,1.1,0.0,0.301515,0.0,1.99,
exp17d_mechanism,ablationtube_only__ballspeed12__noplot__servebox,"{""--ablation"": ""tube_only"", ""--ball-speed"": 12, ""--no-plot"": null, ""--serve-box"": null}",91,True,active,0.05392,1.863515,0.05392,40.0,105.0,1.77,0.98,1.5,5.0,0.05392,0.789,1.38,
exp17d_mechanism,ablationtube_only__ballspeed12__noplot__servebox,"{""--ablation"": ""tube_only"", ""--ball-speed"": 12, ""--no-plot"": null, ""--serve-box"": null}",90,True,active,0.125061,1.905369,0.106665,35.0,85.0,1.61,1.0,1.9,10.0,0.125061,1.543,1.43,
exp17d_mechanism,ablationtube_only__ballspeed12__noplot__servebox,"{""--ablation"": ""tube_only"", ""--ball-speed"": 12, ""--no-plot"": null, ""--serve-box"": null}",94,True,active,0.10725,1.869963,0.092282,35.0,105.0,1.72,1.0,1.5,10.0,0.10725,1.633,1.5,
exp17d_mechanism,ablationtube_only__ballspeed12__noplot__servebox,"{""--ablation"": ""tube_only"", ""--ball-speed"": 12, ""--no-plot"": null, ""--serve-box"": null}",92,True,active,0.123478,1.864507,0.111624,30.0,85.0,1.8,1.0,1.8,10.0,0.123478,1.798,1.81,
exp17d_mechanism,ablationtube_only__ballspeed12__noplot__servebox,"{""--ablation"": ""tube_only"", ""--ball-speed"": 12, ""--no-plot"": null, ""--serve-box"": null}",97,True,active,0.117315,1.830831,0.102068,35.0,105.0,1.73,1.0,2.0,10.0,0.117315,1.591,1.46,
exp17d_mechanism,ablationtube_only__ballspeed12__noplot__servebox,"{""--ablation"": ""tube_only"", ""--ball-speed"": 12, ""--no-plot"": null, ""--serve-box"": null}",95,True,active,0.107214,1.88322,0.086513,35.0,105.0,1.79,0.98,2.1,15.0,0.107214,1.679,1.66,
exp17d_mechanism,ablationtube_only__ballspeed12__noplot__servebox,"{""--ablation"": ""tube_only"", ""--ball-speed"": 12, ""--no-plot"": null, ""--serve-box"": null}",87,True,active,0.120574,1.870417,0.102935,35.0,100.0,1.8,0.99,1.9,10.0,0.120574,1.593,2.52,
exp17d_mechanism,ablationtube_only__ballspeed12__noplot__servebox,"{""--ablation"": ""tube_only"", ""--ball-speed"": 12, ""--no-plot"": null, ""--serve-box"": null}",84,True,active,0.066334,1.827754,0.05978,40.0,105.0,1.77,0.98,1.8,10.0,0.066334,1.743,2.97,
exp17d_mechanism,ablationtube_only__ballspeed12__noplot__servebox,"{""--ablation"": ""tube_only"", ""--ball-speed"": 12, ""--no-plot"": null, ""--serve-box"": null}",99,False,miss,0.32827,1.867165,0.160842,15.0,0.0,1.4,1.0,1.4,0.0,0.32827,0.0,1.4,
exp17d_mechanism,ablationtube_only__ballspeed12__noplot__servebox,"{""--ablation"": ""tube_only"", ""--ball-speed"": 12, ""--no-plot"": null, ""--serve-box"": null}",93,False,miss,0.336022,1.892269,0.135062,20.0,75.0,1.59,1.0,1.8,0.0,0.336022,0.0,2.23,
exp17d_mechanism,ablationtube_only__ballspeed12__noplot__servebox,"{""--ablation"": ""tube_only"", ""--ball-speed"": 12, ""--no-plot"": null, ""--serve-box"": null}",100,True,active,0.161627,1.89314,0.140242,30.0,60.0,1.42,0.99,1.7,0.0,0.161627,0.669,1.47,
exp17d_mechanism,ablationtube_only__ballspeed12__noplot__servebox,"{""--ablation"": ""tube_only"", ""--ball-speed"": 12, ""--no-plot"": null, ""--serve-box"": null}",89,True,active,0.107396,1.87383,0.079448,40.0,90.0,1.8,1.0,1.5,5.0,0.107396,1.2,2.65,
exp17d_mechanism,ablationsoftmin_only__ballspeed12__noplot__servebox,"{""--ablation"": ""softmin_only"", ""--ball-speed"": 12, ""--no-plot"": null, ""--serve-box"": null}",1,True,active,0.100805,1.873437,0.100805,30.0,105.0,1.27,0.99,1.8,10.0,0.100805,1.226,1.52,
exp17d_mechanism,ablationsoftmin_only__ballspeed12__noplot__servebox,"{""--ablation"": ""softmin_only"", ""--ball-speed"": 12, ""--no-plot"": null, ""--serve-box"": null}",2,True,active,0.110577,1.896432,0.094075,35.0,105.0,1.79,1.0,1.8,15.0,0.110577,1.773,1.51,
exp17d_mechanism,ablationsoftmin_only__ballspeed12__noplot__servebox,"{""--ablation"": ""softmin_only"", ""--ball-speed"": 12, ""--no-plot"": null, ""--serve-box"": null}",3,False,miss,0.403883,1.895598,0.156333,20.0,0.0,1.42,1.0,1.6,0.0,0.403883,0.0,1.52,
exp17d_mechanism,ablationsoftmin_only__ballspeed12__noplot__servebox,"{""--ablation"": ""softmin_only"", ""--ball-speed"": 12, ""--no-plot"": null, ""--serve-box"": null}",4,True,active,0.116102,1.866741,0.105457,30.0,100.0,1.8,0.99,1.7,15.0,0.116102,1.681,1.67,
exp17d_mechanism,ablationtube_only__ballspeed12__noplot__servebox,"{""--ablation"": ""tube_only"", ""--ball-speed"": 12, ""--no-plot"": null, ""--serve-box"": null}",96,False,miss,0.334671,1.882502,0.146003,20.0,30.0,1.49,0.99,1.5,0.0,0.334671,0.0,2.85,
exp17d_mechanism,ablationsoftmin_only__ballspeed12__noplot__servebox,"{""--ablation"": ""softmin_only"", ""--ball-speed"": 12, ""--no-plot"": null, ""--serve-box"": null}",5,True,active,0.09325,1.900271,0.07928,30.0,105.0,1.74,0.99,1.8,15.0,0.09325,1.687,1.64,
exp17d_mechanism,ablationsoftmin_only__ballspeed12__noplot__servebox,"{""--ablation"": ""softmin_only"", ""--ball-speed"": 12, ""--no-plot"": null, ""--serve-box"": null}",7,True,active,0.099012,1.907176,0.098449,30.0,105.0,1.73,1.0,2.0,15.0,0.099012,1.633,1.4,
exp17d_mechanism,ablationsoftmin_only__ballspeed12__noplot__servebox,"{""--ablation"": ""softmin_only"", ""--ball-speed"": 12, ""--no-plot"": null, ""--serve-box"": null}",20,,,,,,,,,,,,,,0.19,no_result
exp17d_mechanism,ablationsoftmin_only__ballspeed12__noplot__servebox,"{""--ablation"": ""softmin_only"", ""--ball-speed"": 12, ""--no-plot"": null, ""--serve-box"": null}",6,True,active,0.104572,1.928305,0.094637,30.0,105.0,1.8,0.98,2.0,15.0,0.104572,1.692,1.59,
exp17d_mechanism,ablationsoftmin_only__ballspeed12__noplot__servebox,"{""--ablation"": ""softmin_only"", ""--ball-speed"": 12, ""--no-plot"": null, ""--serve-box"": null}",21,,,,,,,,,,,,,,0.19,no_result
exp17d_mechanism,ablationtube_only__ballspeed12__noplot__servebox,"{""--ablation"": ""tube_only"", ""--ball-speed"": 12, ""--no-plot"": null, ""--serve-box"": null}",98,True,active,0.009301,1.871484,0.009301,35.0,65.0,1.79,0.94,2.0,10.0,0.009301,1.794,2.88,
exp17d_mechanism,ablationsoftmin_only__ballspeed12__noplot__servebox,"{""--ablation"": ""softmin_only"", ""--ball-speed"": 12, ""--no-plot"": null, ""--serve-box"": null}",10,True,active,0.101624,1.88725,0.096711,35.0,105.0,1.79,1.0,1.8,10.0,0.101624,1.55,1.48,
exp17d_mechanism,ablationsoftmin_only__ballspeed12__noplot__servebox,"{""--ablation"": ""softmin_only"", ""--ball-speed"": 12, ""--no-plot"": null, ""--serve-box"": null}",14,True,active,0.130967,1.907195,0.119153,30.0,90.0,1.78,1.0,1.7,15.0,0.130967,1.585,1.54,
exp17d_mechanism,ablationsoftmin_only__ballspeed12__noplot__servebox,"{""--ablation"": ""softmin_only"", ""--ball-speed"": 12, ""--no-plot"": null, ""--serve-box"": null}",15,True,active,0.10602,1.914058,0.089109,35.0,105.0,1.8,0.99,2.0,15.0,0.10602,1.738,1.44,
exp17d_mechanism,ablationsoftmin_only__ballspeed12__noplot__servebox,"{""--ablation"": ""softmin_only"", ""--ball-speed"": 12, ""--no-plot"": null, ""--serve-box"": null}",17,True,active,0.132713,1.898251,0.116167,40.0,85.0,1.81,0.99,1.6,5.0,0.132713,1.277,1.34,
exp17d_mechanism,ablationsoftmin_only__ballspeed12__noplot__servebox,"{""--ablation"": ""softmin_only"", ""--ball-speed"": 12, ""--no-plot"": null, ""--serve-box"": null}",13,True,active,0.114306,1.876816,0.108115,30.0,105.0,1.67,0.99,1.4,20.0,0.114306,1.472,1.94,
