experiment,config_id,config_json,seed,hit,hit_type,pos_error,vel_error,min_dist,ball_near_ms,tube_ready_ms,max_tcp,max_qdot,max_face,hit_time_error_ms,hit_pos_error,v_racket_at_hit,wall_time,error
exp14_pd_v2,ballspeed7__kd2.5__kp50__noplot__positionmode__servebox,"{""--ball-speed"": 7, ""--kd"": 2.5, ""--kp"": 50, ""--no-plot"": null, ""--position-mode"": null, ""--serve-box"": null}",32,True,active,0.044066,1.516154,0.044066,0.0,0.0,1.56,0.99,2.0,15.0,0.044066,1.207,1.09,
exp14_pd_v2,ballspeed7__kd2.5__kp50__noplot__positionmode__servebox,"{""--ball-speed"": 7, ""--kd"": 2.5, ""--kp"": 50, ""--no-plot"": null, ""--position-mode"": null, ""--serve-box"": null}",35,True,active,0.087406,1.582315,0.073967,0.0,0.0,1.81,0.97,1.7,50.0,0.087406,1.809,1.05,
exp14_pd_v2,ballspeed7__kd2.5__kp50__noplot__positionmode__servebox,"{""--ball-speed"": 7, ""--kd"": 2.5, ""--kp"": 50, ""--no-plot"": null, ""--position-mode"": null, ""--serve-box"": null}",37,False,miss,0.613687,1.772455,0.138733,0.0,5.0,1.81,1.0,1.9,0.0,0.613687,0.0,0.95,
exp14_pd_v2,ballspeed7__kd2.5__kp50__noplot__positionmode__servebox,"{""--ball-speed"": 7, ""--kd"": 2.5, ""--kp"": 50, ""--no-plot"": null, ""--position-mode"": null, ""--serve-box"": null}",36,True,active,0.097087,1.793449,0.084721,0.0,0.0,1.8,1.0,1.6,30.0,0.097087,1.785,1.03,
exp14_pd_v2,ballspeed7__kd2.5__kp50__noplot__positionmode__servebox,"{""--ball-speed"": 7, ""--kd"": 2.5, ""--kp"": 50, ""--no-plot"": null, ""--position-mode"": null, ""--serve-box"": null}",39,True,active,0.070545,1.668981,0.070545,0.0,0.0,1.79,1.0,1.6,35.0,0.070545,1.721,0.99,
exp14_pd_v2,ballspeed7__kd2.5__kp50__noplot__positionmode__servebox,"{""--ball-speed"": 7, ""--kd"": 2.5, ""--kp"": 50, ""--no-plot"": null, ""--position-mode"": null, ""--serve-box"": null}",42,True,active,0.135735,1.672162,0.131072,0.0,0.0,1.79,0.98,2.4,40.0,0.135735,1.63,1.05,
exp14_pd_v2,ballspeed7__kd2.5__kp50__noplot__positionmode__servebox,"{""--ball-speed"": 7, ""--kd"": 2.5, ""--kp"": 50, ""--no-plot"": null, ""--position-mode"": null, ""--serve-box"": null}",44,True,active,0.101545,1.604892,0.101545,0.0,0.0,1.8,0.99,2.7,50.0,0.101545,1.759,0.91,
exp14_pd_v2,ballspeed7__kd2.5__kp50__noplot__positionmode__servebox,"{""--ball-speed"": 7, ""--kd"": 2.5, ""--kp"": 50, ""--no-plot"": null, ""--position-mode"": null, ""--serve-box"": null}",34,True,active,0.075293,1.859927,0.075293,30.0,95.0,1.81,1.0,1.8,40.0,0.075293,1.656,1.57,
exp14_pd_v2,ballspeed7__kd2.5__kp50__noplot__positionmode__servebox,"{""--ball-speed"": 7, ""--kd"": 2.5, ""--kp"": 50, ""--no-plot"": null, ""--position-mode"": null, ""--serve-box"": null}",43,True,active,0.093564,1.778894,0.077005,0.0,0.0,1.77,1.0,2.0,45.0,0.093564,1.696,1.09,
exp14_pd_v2,ballspeed7__kd2.5__kp50__noplot__positionmode__servebox,"{""--ball-speed"": 7, ""--kd"": 2.5, ""--kp"": 50, ""--no-plot"": null, ""--position-mode"": null, ""--serve-box"": null}",31,True,active,0.073598,1.83257,0.062083,0.0,55.0,1.8,1.0,1.8,35.0,0.073598,1.712,1.83,
exp14_pd_v2,ballspeed7__kd2.5__kp50__noplot__positionmode__servebox,"{""--ball-speed"": 7, ""--kd"": 2.5, ""--kp"": 50, ""--no-plot"": null, ""--position-mode"": null, ""--serve-box"": null}",48,False,miss,0.370926,1.765228,0.087062,0.0,0.0,1.79,1.0,2.2,0.0,0.370926,0.0,0.89,
exp14_pd_v2,ballspeed7__kd2.5__kp50__noplot__positionmode__servebox,"{""--ball-speed"": 7, ""--kd"": 2.5, ""--kp"": 50, ""--no-plot"": null, ""--position-mode"": null, ""--serve-box"": null}",49,True,active,0.074413,1.785481,0.052081,0.0,0.0,1.8,1.0,1.7,30.0,0.074413,1.775,0.88,
exp14_pd_v2,ballspeed7__kd2.5__kp50__noplot__positionmode__servebox,"{""--ball-speed"": 7, ""--kd"": 2.5, ""--kp"": 50, ""--no-plot"": null, ""--position-mode"": null, ""--serve-box"": null}",47,False,miss,0.587388,1.890161,0.138195,30.0,105.0,1.8,1.0,1.9,0.0,0.587388,0.0,0.96,
exp14_pd_v2,ballspeed7__kd2.5__kp50__noplot__positionmode__servebox,"{""--ball-speed"": 7, ""--kd"": 2.5, ""--kp"": 50, ""--no-plot"": null, ""--position-mode"": null, ""--serve-box"": null}",50,False,miss,0.597262,1.677478,0.104176,0.0,0.0,1.8,1.0,2.2,0.0,0.597262,0.0,0.94,
exp14_pd_v2,ballspeed7__kd2.5__kp50__noplot__positionmode__servebox,"{""--ball-speed"": 7, ""--kd"": 2.5, ""--kp"": 50, ""--no-plot"": null, ""--position-mode"": null, ""--serve-box"": null}",41,True,active,0.119361,1.842234,0.094297,40.0,90.0,1.8,1.0,1.8,25.0,0.119361,1.799,1.84,
exp14_pd_v2,ballspeed7__kd2.5__kp50__noplot__positionmode__servebox,"{""--ball-speed"": 7, ""--kd"": 2.5, ""--kp"": 50, ""--no-plot"": null, ""--position-mode"": null, ""--serve-box"": null}",40,True,active,0.05056,1.157044,0.05056,0.0,0.0,1.78,1.0,1.3,20.0,0.05056,0.9,1.95,
exp14_pd_v2,ballspeed7__kd2.5__kp50__noplot__positionmode__servebox,"{""--ball-speed"": 7, ""--kd"": 2.5, ""--kp"": 50, ""--no-plot"": null, ""--position-mode"": null, ""--serve-box"": null}",38,False,miss,0.526971,1.581273,0.111027,0.0,0.0,1.8,1.0,1.9,0.0,0.526971,0.0,1.97,
exp14_pd_v2,ballspeed7__kd4.0__kp50__noplot__positionmode__servebox,"{""--ball-speed"": 7, ""--kd"": 4.0, ""--kp"": 50, ""--no-plot"": null, ""--position-mode"": null, ""--serve-box"": null}",2,False,miss,0.394653,1.737308,0.100592,0.0,0.0,1.76,0.97,1.5,0.0,0.394653,0.0,1.07,
exp14_pd_v2,ballspeed7__kd4.0__kp50__noplot__positionmode__servebox,"{""--ball-speed"": 7, ""--kd"": 4.0, ""--kp"": 50, ""--no-plot"": null, ""--position-mode"": null, ""--serve-box"": null}",1,True,active,0.149024,1.670761,0.097816,0.0,0.0,1.79,0.91,2.1,35.0,0.149024,1.6,1.33,
exp14_pd_v2,ballspeed7__kd4.0__kp50__noplot__positionmode__servebox,"{""--ball-speed"": 7, ""--kd"": 4.0, ""--kp"": 50, ""--no-plot"": null, ""--position-mode"": null, ""--serve-box"": null}",4,True,active,0.106532,1.562973,0.047032,0.0,0.0,1.24,0.99,1.1,25.0,0.106532,0.73,0.98,
exp14_pd_v2,ballspeed7__kd4.0__kp50__noplot__positionmode__servebox,"{""--ball-speed"": 7, ""--kd"": 4.0, ""--kp"": 50, ""--no-plot"": null, ""--position-mode"": null, ""--serve-box"": null}",5,True,active,0.076127,1.561163,0.076127,0.0,0.0,1.8,1.0,1.9,40.0,0.076127,1.633,0.97,
exp14_pd_v2,ballspeed7__kd2.5__kp50__noplot__positionmode__servebox,"{""--ball-speed"": 7, ""--kd"": 2.5, ""--kp"": 50, ""--no-plot"": null, ""--position-mode"": null, ""--serve-box"": null}",46,False,miss,0.502856,1.74345,0.111947,0.0,0.0,1.79,1.0,2.5,0.0,0.502856,0.0,1.82,
exp14_pd_v2,ballspeed7__kd4.0__kp50__noplot__positionmode__servebox,"{""--ball-speed"": 7, ""--kd"": 4.0, ""--kp"": 50, ""--no-plot"": null, ""--position-mode"": null, ""--serve-box"": null}",3,False,miss,0.575312,1.692708,0.104838,0.0,0.0,1.8,0.85,2.2,0.0,0.575312,0.0,1.07,
exp14_pd_v2,ballspeed7__kd2.5__kp50__noplot__positionmode__servebox,"{""--ball-speed"": 7, ""--kd"": 2.5, ""--kp"": 50, ""--no-plot"": null, ""--position-mode"": null, ""--serve-box"": null}",45,False,miss,0.468829,1.765519,0.092083,0.0,0.0,1.8,1.0,2.1,0.0,0.468829,0.0,1.84,
exp14_pd_v2,ballspeed7__kd4.0__kp50__noplot__positionmode__servebox,"{""--ball-speed"": 7, ""--kd"": 4.0, ""--kp"": 50, ""--no-plot"": null, ""--position-mode"": null, ""--serve-box"": null}",6,True,active,0.018229,1.662056,0.018229,0.0,0.0,1.77,0.99,1.9,10.0,0.018229,1.726,1.06,
exp14_pd_v2,ballspeed7__kd4.0__kp50__noplot__positionmode__servebox,"{""--ball-speed"": 7, ""--kd"": 4.0, ""--kp"": 50, ""--no-plot"": null, ""--position-mode"": null, ""--serve-box"": null}",7,True,active,0.073224,1.662854,0.042041,0.0,0.0,1.79,0.87,1.8,35.0,0.073224,1.366,1.0,
exp14_pd_v2,ballspeed7__kd4.0__kp50__noplot__positionmode__servebox,"{""--ball-speed"": 7, ""--kd"": 4.0, ""--kp"": 50, ""--no-plot"": null, ""--position-mode"": null, ""--serve-box"": null}",21,,,,,,,,,,,,,,0.25,no_result
exp14_pd_v2,ballspeed7__kd4.0__kp50__noplot__positionmode__servebox,"{""--ball-speed"": 7, ""--kd"": 4.0, ""--kp"": 50, ""--no-plot"": null, ""--position-mode"": null, ""--serve-box"": null}",20,,,,,,,,,,,,,,0.31,no_result
exp14_pd_v2,ballspeed7__kd4.0__kp50__noplot__positionmode__servebox,"{""--ball-speed"": 7, ""--kd"": 4.0, ""--kp"": 50, ""--no-plot"": null, ""--position-mode"": null, ""--serve-box"": null}",8,True,active,0.087317,1.587307,0.072061,0.0,0.0,1.24,0.99,1.2,25.0,0.087317,0.832,1.0,
exp14_pd_v2,ballspeed7__kd4.0__kp50__noplot__positionmode__servebox,"{""--ball-speed"": 7, ""--kd"": 4.0, ""--kp"": 50, ""--no-plot"": null, ""--position-mode"": null, ""--serve-box"": null}",13,True,active,0.069911,1.620003,0.054624,0.0,0.0,1.8,0.97,1.4,40.0,0.069911,1.667,1.1,
exp14_pd_v2,ballspeed7__kd4.0__kp50__noplot__positionmode__servebox,"{""--ball-speed"": 7, ""--kd"": 4.0, ""--kp"": 50, ""--no-plot"": null, ""--position-mode"": null, ""--serve-box"": null}",10,True,active,0.07345,1.787686,0.07345,5.0,60.0,1.8,0.85,1.5,45.0,0.07345,1.788,1.33,
exp14_pd_v2,ballspeed7__kd4.0__kp50__noplot__positionmode__servebox,"{""--ball-speed"": 7, ""--kd"": 4.0, ""--kp"": 50, ""--no-plot"": null, ""--position-mode"": null, ""--serve-box"": null}",15,True,active,0.08228,1.588374,0.031523,0.0,0.0,1.65,1.0,1.7,15.0,0.08228,1.65,1.07,
